Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
565971,Coyu,Bittor Alkiza,4jqN3KRsKle122Y1mZu5Tz,25,2022,minimal-techno,0.741,0.905,0,-6.125,0,0.0558,0.086,0.883,0.0965,0.14,134.001,333374,4
1355172,Dr. Dog,Someday,3Ppk5JSCZm4MJjrX88tD5w,26,2010,folk,0.418,0.617,0,-8.37,1,0.037,0.646,0.00148,0.0911,0.204,142.031,200920,4
1359663,Joshua's Troop,He's A Mighty God Reprise,6CL4STl2V2oADhTVgvpcJP,33,2010,gospel,0.407,0.326,0,-11.118,1,0.0365,0.801,0.0004,0.888,0.304,101.347,71744,3
983679,Tuomas Rantanen,Hazard,4lOIIbzs4vF9AyDUMQcl44,0,2004,techno,0.615,0.993,1,-2.769,1,0.0707,1.65e-06,0.868,0.109,0.301,134.007,294693,4
22721,Giacomo Meyerbeer,"Jesus, Once of Humble Birth (Arr. J. Kasen)",4WFQRyuHi37pQzop1z4eiG,11,2012,french,0.0762,0.14,5,-18.804,1,0.0367,0.963,0.298,0.102,0.0369,80.332,340753,4
1369599,Lucid Recess,Socially Active Warrior,6x0ODloDhLj4ZnmkHxBl4k,18,2010,indian,0.697,0.789,8,-4.383,1,0.0293,0.0003,0.000103,0.0771,0.473,109.074,282707,3
235762,Psychedelic Porn Crumpets,Denmark / Van Gogh & Gone,7sP57RtB31LWReHyQ02RxX,39,2016,garage,0.397,0.432,5,-7.747,1,0.0291,0.219,0.417,0.11,0.0439,134.886,449347,4
45143,Álvaro Del Castillo,Los Caminos del Señor,7IY0m7HDP8WO9V5OK0bNgx,19,2012,salsa,0.635,0.814,9,-6.966,0,0.0382,0.686,0.00107,0.065,0.954,167.804,263533,4
39034,Danny Wright,Song For Lea,1CdudS7rbQ6nnGEg4br4z3,2,2012,opera,0.315,0.405,0,-15.39,1,0.0352,0.898,0.0643,0.101,0.402,73.124,196400,4
407282,Sean Roldan,Romba Kadupethura - Madras Gig Season 2,5hfrvGw0eKDEOQI2XIG977,14,2019,pop-film,0.718,0.7,9,-6.512,1,0.21,0.587,0.0,0.0973,0.792,91.949,270918,4
775811,Bill Evans,Love Theme From 'Spartacus',5lj3uSYZ8mQ9eKFUbWxYAN,9,2001,piano,0.412,0.135,2,-21.137,1,0.0428,0.989,0.931,0.145,0.339,122.257,311200,4
396138,Headhunterz,Orange Heart - Extended Mix,0SDvxKM3ZVvoUCERRKq4VD,14,2019,hardstyle,0.458,0.78,9,-4.565,0,0.0896,0.028,2.24e-06,0.0824,0.21,75.302,259521,4
230504,Teminite,Senses Overload - EH!DE & Skyloud Remix,3TM8vi0UTsds95myzTK051,12,2016,dubstep,0.574,0.869,6,-3.925,1,0.0807,0.0594,0.0116,0.133,0.334,150.162,288008,4
455337,JOHNNASCUS,Monster Withdrawal (Untitled_0027),0KGGqpZFees6xut8OaqLrm,29,2020,industrial,0.437,0.756,1,-2.323,1,0.447,0.016,0.0,0.216,0.465,117.632,121500,3
642533,Java,Au banquet des chasseurs,1dW5hOH1yDJ3CvdnCnAc7p,6,2000,french,0.869,0.713,6,-10.271,1,0.0913,0.0465,0.00467,0.0401,0.964,114.926,230560,4
1277518,DJ Marky,Outside Moon,5xba5SZ6xm0e5scC2ibgQA,10,2009,drum-and-bass,0.589,0.964,7,-4.022,1,0.0471,0.000255,0.858,0.547,0.227,175.022,338756,4
497994,rayn,oasis,0l89lwh30Y1XZR5velToYA,43,2021,french,0.556,0.756,2,-8.19,1,0.129,0.775,0.0128,0.228,0.302,122.017,115840,4
837834,Roop Kumar Rathod,Mera Rang De - Sad,4hbOwENO11waoxu5ghzymQ,16,2002,pop-film,0.553,0.275,8,-10.738,1,0.0387,0.855,0.0,0.135,0.274,67.857,83720,4
1144119,Kenza Farah,Lève la tête,4mR2LRApLwGaJ8FakLxoMO,9,2007,french,0.722,0.857,5,-5.751,0,0.0354,0.067,0.0,0.313,0.377,98.627,190653,4
298978,Lil Revive,Everything [Dank Edition],3Wktmy4fQDYvJ7L6B4SuPB,20,2017,sad,0.629,0.937,1,0.501,0,0.379,0.345,0.0,0.0995,0.709,195.017,141245,4
1301892,Euge Groove,Tenderly,5tzy7xU7FZOjoZPsKDSqWI,21,2009,jazz,0.673,0.574,10,-6.144,0,0.0503,0.318,0.0143,0.112,0.502,149.998,267187,4
217118,Conqueror,Bloodhammer,6xImSxCDMDP7aYsB50bWWW,10,2016,black-metal,0.212,0.972,1,-8.015,1,0.122,2.25e-05,0.00428,0.311,0.0781,91.726,318493,4
6337,Datsik,Pick Your Poison (feat. Kay) - DalePlay Remix,3DxJHklUGj5qPLxXnQXYRX,2,2012,breakbeat,0.742,0.841,4,-5.034,0,0.208,0.023,0.468,0.108,0.502,127.964,393760,4
1129824,Gary Eck,Darth vader,5I9OgAqRazaZkswGt35NdZ,1,2007,comedy,0.505,0.359,8,-14.856,1,0.935,0.727,0.0,0.271,0.305,55.817,170387,3
1281986,Modwheelmood,MHz,1zrnOxv26lJZp1iIsVVln1,10,2009,electronic,0.437,0.489,1,-8.758,1,0.0497,0.0459,0.0,0.108,0.289,180.073,284467,4
340732,Dyecrest,Devil Dance,67AQqiX9Doc3ueBJehQOQF,0,2018,heavy-metal,0.484,0.813,2,-6.64,0,0.0945,0.000606,5.89e-06,0.179,0.562,74.934,250613,4
100288,Eduardo Costa,Enamorado - Acústico,7krkgV2JnGpLlsELMXAISa,50,2013,sertanejo,0.535,0.8,11,-3.593,0,0.0442,0.255,0.0,0.45,0.422,159.991,209507,3
1259313,André Visior,Something For Your Mind - Giuseppe Ottaviani Remix,6EtqgLOBbMYf04htWiLxPu,6,2008,trance,0.588,0.972,9,-7.438,1,0.0399,0.000184,0.764,0.247,0.606,138.009,242051,4
85048,Ningen Isu,桜爛漫,2n50U1IAqHkLovJbhLC5zl,2,2013,heavy-metal,0.467,0.955,0,-5.216,1,0.0559,0.000178,0.000342,0.2,0.6,159.967,340653,4
1216779,The Pack a.d.,Buyin' My Way,3ZdSC7JGUMFMwfMsT7saUD,1,2008,garage,0.731,0.426,11,-6.684,0,0.0327,0.52,0.0481,0.105,0.219,127.722,109933,4
5795,Orbital,VVIP,1488P2dBXHaUFhmSAZi5v2,3,2012,breakbeat,0.682,0.51,3,-16.532,0,0.0768,0.509,0.953,0.102,0.888,125.029,170027,4
318206,Chris Keya,Cruise,2Hqp56OoWsyiQ18uZGA9rp,35,2018,club,0.587,0.864,1,-7.867,0,0.0374,0.0279,0.831,0.106,0.429,139.966,173143,4
509446,My Life With The Thrill Kill Kult,Bella Piranha - Hot Shot mix,3M1P4CO25Qx1y2ZEgYVydg,8,2021,industrial,0.605,0.779,1,-11.849,1,0.0364,0.00149,0.166,0.0816,0.771,120.008,305750,4
767679,Ronu Majumdar,Sharad Ritu - Kalavati,6stApnCsZ2N3wNLTd2xJJi,0,2001,indian,0.428,0.319,9,-15.22,1,0.0482,0.885,0.847,0.26,0.268,152.258,476082,4
1242613,Dozer,Fire For Crows,0UrHeZke3SoGRvVxcNpSKr,9,2008,psych-rock,0.163,0.866,1,-6.541,1,0.052,0.0446,0.00345,0.351,0.198,157.77,237907,4
104295,Lawrence,Columbus Avenue,5wzdaXVadPAGwkgtcR1dLB,25,2013,soul,0.733,0.461,7,-8.301,1,0.0293,0.251,2.49e-05,0.0815,0.417,106.874,174133,4
535450,The Crystal Method,Let's Trip Out (feat. King Green),216fzs4QJNp3cUgsXmX1EE,21,2022,breakbeat,0.589,0.953,1,-6.491,1,0.0548,0.00205,0.411,0.094,0.119,129.997,333428,4
1098795,Sujatha,Nenadiga Runam,5MmdcWsgwX2JyftZfTbvN0,0,2006,pop-film,0.706,0.833,5,-5.252,1,0.115,0.318,9.34e-06,0.0967,0.851,159.991,271582,4
779078,Graham Parker,Syphilis & Religion,5HS5c9jxI2W7qg5UozLhbN,1,2001,power-pop,0.497,0.917,7,-6.227,1,0.0342,0.015,0.0,0.116,0.957,152.192,237333,4
1064601,Slayer,Black Serenade,1TiYU1hgkAChn2DHWB9XlH,29,2006,death-metal,0.469,0.992,5,-1.788,0,0.0997,6.39e-05,0.258,0.33,0.276,99.981,195787,4
196044,Vincenzo Bellini,"Bellini: La sonnambula, Act 2: ""Ah! non credea mirarti"" (Amina)",2HaGJTjOykf8HDU0Zpuqkp,8,2015,opera,0.248,0.0254,0,-30.007,1,0.0494,0.992,0.606,0.06,0.0382,138.627,246387,3
871561,Klute,Song Seller,2n4NGgaXA676LYzxyXoSIH,17,2003,drum-and-bass,0.626,0.782,2,-11.602,1,0.0543,0.000835,0.858,0.107,0.392,173.004,292293,4
218073,Joe Bonamassa,Cadillac Assembly Line (Live),1mfuX93H1KbpbOKJZgCtb7,20,2016,blues,0.487,0.811,7,-7.371,1,0.0373,0.0397,0.0125,0.705,0.912,79.988,404178,4
249830,Matt Minimal,2 Many Shots,6WME8IzZkKvzvqHu03eROn,0,2016,minimal-techno,0.791,0.87,1,-5.438,1,0.0475,0.0208,0.902,0.149,0.201,127.998,420000,4
823264,Stamatis Spanoudakis,Before the Throne,0UMkyGYCNLDYgdyT5M0HMA,0,2002,guitar,0.416,0.304,9,-19.203,1,0.0493,0.749,0.282,0.0782,0.0536,135.089,151933,4
1342071,Neil Hamburger,Wonderful Wonderful,3JaV7GzrBnUXtPWVVhssTl,5,2010,comedy,0.549,0.634,2,-15.639,1,0.939,0.907,0.0,0.372,0.297,82.319,260987,4
423149,Victor Rice,Because I Can,3Ekn1L9HIGptBbOuiNCzKU,4,2020,afrobeat,0.757,0.548,1,-9.239,1,0.0433,0.239,0.866,0.169,0.946,131.928,198786,4
128680,Conde do Forró,Mesa de Bar,1TEe9utaRGG4rbCC7WBEzh,43,2014,forro,0.676,0.575,9,-10.542,0,0.038,0.701,0.0,0.133,0.591,135.003,177200,4
666227,The Reverend Horton Heat,King,4YOmGCMAHrYGnHqVVuUySF,7,2000,psych-rock,0.646,0.972,4,-3.75,1,0.0404,0.0494,0.0,0.236,0.811,103.381,161027,4
168099,Paul Johnson,I Like To Get Down,6e8LspGhIJcYMxgwgjPtAW,8,2015,chicago-house,0.592,0.89,1,-8.339,1,0.0502,0.000148,0.0233,0.111,0.25,122.277,478899,4
1317808,Feodor Chaliapin,"Faust: ""O nuit, étends sur eux ton ombre""",4d0Fs0dFsPhnAW7SfhRc5Y,0,2009,romance,0.245,0.176,1,-13.861,0,0.0355,0.995,0.121,0.113,0.127,70.63,167707,1
429037,Holem,Falling in Love,35tQEYgNXQlBvccwCl53s0,58,2020,chill,0.424,0.557,7,-10.873,0,0.084,0.836,0.746,0.204,0.329,123.421,170323,4
1248213,Ultramen,Vou a Mais de Cem - Ao Vivo,1RlQM71gIH9Ue55eSlhe7a,11,2008,samba,0.476,0.912,9,-5.041,1,0.0714,0.0354,0.0,0.969,0.636,96.413,215373,4
626044,Tidfall,In a Dark Dream,2sVDE6joXsBRc7dbqcDxrN,1,2000,black-metal,0.114,0.987,9,-4.596,0,0.104,2.63e-06,0.846,0.181,0.0498,159.849,277827,4
187066,Refused,Thought Is Blood,3iTqQoIRIOCiVop4iPHP8F,20,2015,hardcore,0.608,0.745,9,-4.936,1,0.0459,0.00624,1.07e-05,0.583,0.4,112.064,257627,4
502072,Dalriada,Dúvad,1PShKLE2DR0c82cIRRmspo,15,2021,goth,0.489,0.952,5,-4.345,0,0.0549,0.00061,2.86e-06,0.181,0.502,94.957,349787,4
843197,Los Solitarios,Hay cosas inolvidables,5Hjuu63Z7WiQ6hUYx9nTXl,45,2002,rock,0.394,0.623,0,-6.801,1,0.0382,0.584,0.0,0.228,0.589,97.039,172640,4
601784,Dark Mirror Ov Tragedy,"Ashen Requiem, a Dirgeful Grace - Live Version",4RSExqIO0RoVPhKc14cw0r,0,2023,goth,0.15,0.931,0,-3.051,1,0.113,0.524,0.838,0.89,0.106,146.027,511613,4
1279790,Above & Beyond,Breaking Ties - Duderstadt Remix,4Q9LBkyzfzLyl8qHIB2uQz,8,2009,edm,0.789,0.65,3,-7.81,1,0.123,0.00168,0.872,0.209,0.309,133.977,459262,4
11510,Kip Moore,Faith When I Fall,5M7WIlp1cAgAFqrXz89EoK,32,2012,country,0.493,0.531,6,-8.026,1,0.0342,0.0199,5.9e-05,0.121,0.127,150.111,281867,4
499197,Naked Giants,Regular Guy,6SEPyAn0qsN804sIuRjWaw,34,2021,garage,0.55,0.912,4,-7.359,1,0.0661,0.0852,0.00449,0.347,0.677,150.873,111147,4
1118785,Signum,Coming On Strong - S.H.O.K.K. Remix - Mix Cut,6QkDnwezLHT7HKqDHcMvrH,2,2006,trance,0.477,0.969,8,-6.63,0,0.0506,2.73e-05,0.896,0.111,0.289,144.994,251587,4
1218492,Edwin Hawkins,Testify,1lwGREBmv6sRyX8OkyuRkJ,8,2008,gospel,0.642,0.928,8,-4.329,1,0.0852,0.0718,4.37e-06,0.973,0.554,120.786,376280,4
95754,Exoplanet,Our Slumbering Dream,6Pu2Hr4IBjXv5vSDynsJiZ,8,2013,progressive-house,0.695,0.659,9,-9.474,0,0.0515,0.107,0.841,0.0803,0.235,121.999,574582,4
1191884,Mudvayne,A New Game,6bRWwIwoC8sNG2qeeGU20s,27,2008,alt-rock,0.301,0.981,0,-3.055,1,0.117,1.97e-05,5.99e-05,0.104,0.241,114.217,303147,4
100822,Jammil E Uma Noites,Dançando Na Garoa,22URDW7ikNHQQ48H5zyHmv,5,2013,sertanejo,0.681,0.814,11,-7.373,1,0.051,0.0966,0.0,0.099,0.873,97.006,200600,4
348981,HooplaKidz,If You're Happy And You Know It,1JwGtWqdLfppZXhIgpOM0n,19,2018,party,0.821,0.481,1,-9.807,1,0.178,0.772,0.0,0.0536,0.897,146.598,113000,4
402645,Eyes Wide Open,Die Another Day,40jPnkj4qFJjm5Mtq36SPp,32,2019,metalcore,0.439,0.752,8,-8.399,0,0.071,0.00103,6.74e-06,0.06,0.424,160.083,257167,4
1418018,Icicle,Exhale,3m88FzyzzUhi2AHf5TqcQF,8,2011,drum-and-bass,0.714,0.693,11,-8.655,0,0.055,0.208,0.917,0.0609,0.182,139.994,305692,4
179973,Dirty Loops,Undo,4LxwVJK7ZWLX5A4KyQ4c53,30,2015,funk,0.636,0.91,4,-3.831,0,0.0521,0.0475,6.03e-05,0.338,0.204,111.957,228742,4
282400,Anthrax,Vice of the People,2OBEAgNqNGmgWhj2AZi04m,13,2017,hard-rock,0.362,0.874,5,-11.082,0,0.0987,0.000173,0.0538,0.156,0.457,130.06,319905,4
763869,Busta Rhymes,Make It Hurt,5O4NCf2LA0Goefyh3Sek8c,35,2001,hardcore,0.55,0.88,7,-4.845,1,0.339,0.0536,1.27e-06,0.641,0.624,124.274,203360,4
109216,Orlando Julius,Be Counted,6TWg71KRg5Pwr6PncNCzfT,8,2014,afrobeat,0.726,0.834,6,-7.575,0,0.12,0.0731,0.202,0.0685,0.516,102.386,676747,4
47874,SMASH Cast,Shake It Out (SMASH Cast Version) (feat. Katharine McPhee),2zOCduzcLsY8xgwB2jBd7a,22,2012,show-tunes,0.539,0.669,7,-6.284,0,0.0343,0.0528,0.0,0.153,0.293,107.401,168187,4
927784,Anthony Wong,Rock Me Amadeus,5xF6AjrnP8T7FBDAGGMwpB,2,2004,cantopop,0.595,0.737,7,-9.951,1,0.494,0.234,0.0,0.975,0.377,90.086,282027,4
517262,The Smithereens,P.S. I Love You,75kb3QPNpGKVWCq0h4Sj8c,2,2021,power-pop,0.625,0.837,1,-4.038,1,0.0305,0.135,0.0,0.123,0.69,129.164,129627,4
1434506,"Oh, Sleeper",Hush Yael,6YdznQRWvWTAHGv5hDGkA8,33,2011,hard-rock,0.283,0.948,2,-4.683,0,0.114,5.62e-05,0.0,0.0528,0.156,144.946,268880,4
186738,Stick To Your Guns,It Starts With Me,61bGBQSHvZwIwXNP1qsPGS,26,2015,hardcore,0.29,0.699,2,-9.886,0,0.0628,0.00745,0.0118,0.623,0.214,179.628,151400,3
169759,Symphony X,To Hell and Back,7LURv8LPPdRUlMPcC7f5yk,26,2015,classical,0.5,0.978,2,-3.84,1,0.0726,3.55e-05,9.21e-05,0.154,0.378,109.992,563480,4
1018535,Little Brother,The Becoming,1VSonOUtMF0ljEqu4vz7ti,34,2005,hip-hop,0.658,0.785,1,-6.458,1,0.395,0.363,0.0,0.306,0.904,89.465,125880,4
276444,Summer Salt,Revvin' My Cj7,6PVx8IYQJdeLa2AIJnnFrj,52,2017,garage,0.762,0.468,10,-7.969,1,0.0464,0.934,0.102,0.115,0.347,119.88,168206,4
756244,Ice Cube,It Was A Good Day,0m9ul5FMXzR2k2BRZKamcn,52,2001,funk,0.816,0.686,5,-5.813,0,0.12,0.296,1.46e-06,0.14,0.783,82.309,260907,4
469363,Lucas Reis & Thácio,Tipo Matuto,5b8wEC7WcfC8ZS1e2KmJhm,10,2020,sertanejo,0.751,0.421,8,-3.712,1,0.0337,0.811,0.0,0.146,0.745,122.072,149195,4
974230,Dona Ivone Lara,Sem Dizer Adeus,5aD1QZg4d3pVbQYdsXM3ty,7,2004,samba,0.55,0.589,0,-8.735,1,0.0463,0.472,0.0,0.104,0.744,93.057,257600,4
1402586,Beans on Toast,Can't Take Another Earthquake,48WuifU04u0OjhOUqMOL3J,20,2011,acoustic,0.702,0.471,4,-8.192,1,0.301,0.742,0.0,0.132,0.547,70.672,279067,4
1460436,TNT Band,No Me Van a Coger,07j5vJCze11aPO8YQ6ETeL,0,2011,salsa,0.626,0.684,0,-6.917,1,0.0476,0.487,0.026,0.331,0.814,112.462,329000,4
1423063,The Chemical Brothers,The Forest,4g1t5KucvsEgekytUBt3d1,14,2011,electronic,0.544,0.0862,7,-21.764,1,0.081,0.992,0.867,0.104,0.323,138.136,67507,3
235250,Stevie Wonder,Someday at Christmas,6qhKuKyIKlmlpppSqgKywz,27,2016,funk,0.596,0.765,1,-6.301,1,0.0737,0.255,0.0,0.0964,0.442,90.016,214200,4
1331176,DJ Spooky,No Quarter Dub,6YAgGe6btQoJkj1Ax6sjHx,1,2009,trip-hop,0.427,0.47,6,-7.106,1,0.0298,0.00129,0.783,0.108,0.0388,135.867,334307,4
258699,Shade k,Punched - Original Mix,6OiOWEJG7OsM02w3phs0Cb,0,2017,breakbeat,0.768,0.884,7,-5.49,1,0.0731,6.37e-05,0.175,0.355,0.77,132.002,215137,4
641406,Cavalo De Pau,Tudo Isso É Amor - Acústico,2KL5WPT8uJfwUu4rABaLKs,1,2000,forro,0.717,0.582,7,-7.681,1,0.0383,0.747,0.0,0.0536,0.945,86.521,165800,4
98283,Vika Tsyganova,Ночь Светла,311Qt7dTBZeeBbulS4M4FB,0,2013,romance,0.495,0.14,11,-14.043,0,0.0777,0.878,0.0,0.169,0.344,79.485,170600,3
1091106,Grup Seyran,Dile,5jlp7Iq4O8gfWu4CaygeaN,7,2006,k-pop,0.658,0.935,7,-9.547,1,0.0432,0.303,0.00374,0.119,0.759,127.03,228742,4
1209012,John Dahlbäck,Warm Breeze - John Dahlbäck Remix,3tJD0UkfMhEZFqj7WbJagl,0,2008,edm,0.694,0.689,6,-7.454,0,0.0356,0.000263,0.781,0.108,0.536,123.997,436117,4
570896,Kurt Baker,Electric Fire,41Yd2QbtN4fVZPxDnjSUI7,9,2022,power-pop,0.393,0.956,3,-4.988,1,0.0603,0.00227,0.159,0.346,0.638,153.03,210127,4
534758,Jack White,A Tree on Fire from Within,5zkPmg2nZSD1rFOJ1kIC4P,35,2022,blues,0.647,0.5,5,-8.384,1,0.0254,0.382,0.302,0.142,0.427,80.962,179955,4
334299,Klebson Kollins,Sou Casa - Ao Vivo,5NoSxwBxZM35pVUZb4vHOm,57,2018,gospel,0.543,0.42,10,-13.386,1,0.03,0.377,0.0,0.0781,0.163,129.972,364615,4
202963,Alameños de la Sierra,Soy Asi,2r29IrndPoPrrLe5hvhXsH,9,2015,sad,0.688,0.518,7,-6.386,1,0.0276,0.117,0.0,0.0486,0.796,82.751,230320,4
287917,Buddy Rich,Willowcrest,0qn4NzhXrcy4R9RtHv1uQQ,31,2017,jazz,0.42,0.815,7,-10.334,0,0.0431,0.277,0.000169,0.767,0.361,83.982,265560,4
319188,Dry Bar Comedy,Fast Food Service,2bT8TymYjPEWJAhIsTei3L,26,2018,comedy,0.502,0.78,5,-13.79,1,0.881,0.655,0.0,0.585,0.48,87.507,95971,4
579236,The Steady 45's,Time so Hard,6qjsHGdlsRWukhs7IJFtvm,7,2022,ska,0.904,0.599,9,-8.968,0,0.0538,0.685,0.00132,0.348,0.995,124.502,200964,4
583647,David Holmes,It's Over If We Run Out Of Love - Darren Emerson Huffa Remix,6gKhncgY2ePBU08hIlFmEY,13,2022,trip-hop,0.64,0.83,2,-7.505,1,0.0329,0.00145,0.89,0.125,0.442,122.013,550733,4
1080320,Música Legionária,O Ouro é Seu,1FQmwqjo8gVpw6pZrVg3Ys,0,2006,groove,0.649,0.835,4,-6.027,0,0.0613,0.191,0.0,0.535,0.683,95.014,254707,4
113261,Black Lips,Dorner Party,1YMsCrEMxYgtudkmxg9SoZ,17,2014,blues,0.525,0.985,10,-2.95,0,0.0846,0.00947,0.151,0.249,0.587,91.104,158440,4
431724,Costaki Economopolous,Custody Battle,1sgq7Oz4GkWo9pL0A97efX,12,2020,comedy,0.492,0.592,9,-17.212,1,0.883,0.831,0.0,0.197,0.536,123.841,427224,3
761440,FLG,Depende de Você,2H0VVOzArkLL5IE9pX4tCX,7,2001,groove,0.647,0.467,7,-8.495,1,0.0307,0.137,0.000241,0.0802,0.681,130.849,309467,4
518950,MxPx,Say Yes,0w8aZyDeFw67itdrjqy6O3,29,2021,punk,0.46,0.988,3,-3.81,1,0.0514,0.0426,0.0,0.109,0.804,177.839,158000,4
840530,Free,Wishing Well - US Mix,2clriA2ViyD0RqafzAIFEt,7,2002,psych-rock,0.46,0.568,9,-8.806,0,0.0375,0.00442,2.8e-05,0.391,0.626,121.868,219867,4
1387701,Robert Gordon,What's a Man To Do,1SkEqhO7sYkmBOOMgKDl6p,0,2010,rock-n-roll,0.705,0.659,6,-9.491,1,0.054,0.833,0.000267,0.0973,0.875,96.994,285560,4
968057,Lou Reed,Candy Says - Live,7uWsHsqWNe3WAMVqyL1Y3o,16,2004,psych-rock,0.282,0.253,2,-13.222,1,0.0306,0.846,0.0599,0.76,0.108,144.84,364467,4
994976,Brad Paisley,The World,5JTCdbn2KE4vx1vt8HJ3pZ,40,2005,country,0.444,0.95,4,-6.018,1,0.0534,0.358,0.00161,0.101,0.886,176.78,241653,4
868127,Papa San,De Blood,6U6wq3BTb7jYtMSNUKk0eK,8,2003,dancehall,0.907,0.831,6,-7.308,0,0.206,0.122,0.0,0.341,0.789,97.006,279240,4
909508,Issac Delgado,La Vida Es Un Carnaval (Spot TV Havana Club) - Extended Mix,2LxpwT4uw0VHYfUq5O3HxQ,0,2003,salsa,0.563,0.763,9,-6.822,0,0.0739,0.266,0.0,0.102,0.798,103.434,305867,4
1392889,Los Skarnales,Chuco Suave,2inaLGTBXsyWJnfgrObN0e,8,2010,ska,0.49,0.656,7,-8.566,1,0.146,0.0263,3.28e-06,0.531,0.918,201.884,242040,4
180879,Teen Suicide,I Don't Care,1qa5todFGrLyjNYQ4UvYJz,17,2015,garage,0.245,0.955,10,1.833,1,0.0716,0.27,0.912,0.0636,0.122,122.897,116572,4
1219761,Trap Them,Angles Anonymous In Transit,0r9WAbzJ2qCxlC4Nc1KuhK,11,2008,grindcore,0.194,0.996,4,-3.845,0,0.154,6.41e-06,6.97e-05,0.423,0.338,171.217,128893,4
267905,KREAM,Taped Up Heart (feat. Clara Mae) - Lash Remix,3xZ5rp12vHqnbpkxAemSm4,19,2017,deep-house,0.712,0.842,0,-6.262,0,0.0604,0.168,1.54e-06,0.132,0.474,105.027,187435,4
1125433,Midfield General,Bass Mechanic - 137 Piano Dub,6nC3Icj770hup04snd8nA2,0,2007,breakbeat,0.707,0.481,7,-9.949,1,0.181,0.318,0.895,0.107,0.551,137.044,470573,4
550536,Luanzinho Moraes,Te Amar Te Amar,6WyMeX01tSzFVLmh4PmNA9,17,2022,forro,0.753,0.701,1,-5.173,0,0.0364,0.669,0.0,0.0967,0.584,137.98,207073,4
821333,Angry Johnny and the Killbillies,Thank Your Lucky Stars,28J8bQ4lrf3o5vF6Bv20Dc,1,2002,goth,0.606,0.41,0,-12.939,1,0.046,0.113,0.2,0.326,0.48,110.672,186170,4
1459208,Los Muecas,LLego Vestida De Blanco,64bzE2tqFxIa7jXU7rA4Fl,0,2011,rock-n-roll,0.447,0.427,5,-6.525,1,0.152,0.89,0.0,0.27,0.969,200.836,137013,3
336339,bodhum,Pornografia,1yooeovYGOmJkk7yKozpCi,0,2018,grindcore,0.333,0.97,4,-5.277,1,0.104,0.000793,0.000372,0.33,0.284,105.289,104353,4
1458846,Mac Curtis,Sunshine Man,7MFGOLMwlx4Q8vlcBFJPwL,0,2011,rock-n-roll,0.633,0.887,7,-6.489,1,0.0746,0.341,0.000909,0.0751,0.89,148.048,143040,4
1211954,Sing It Loud,Give It Up,1jcbeYc0w7fXkz9XHXtN9M,4,2008,emo,0.535,0.889,9,-4.795,1,0.0375,0.0085,0.0,0.234,0.412,76.055,193947,4
1198587,Antonio Vivaldi,Stabat Mater RV 621: VII. Eja Mater,6EfEUGwS9VNyj6LfWDEiW6,23,2008,classical,0.389,0.0408,0,-25.305,0,0.11,0.98,1.32e-06,0.0554,0.0566,77.01,183560,4
1169808,Guided By Voices,Best of Jill Hives - Live,3yimKh1gHmUoGEZ05dCegV,2,2007,power-pop,0.5,0.75,4,-10.222,1,0.138,0.0892,0.0235,0.984,0.506,117.912,170373,4
324853,Inner City,Do You Love What You Feel 2018 - Inner City & House Of Virus Instrumental Mix,6brQT5UQQp3xUazP9Emmql,0,2018,detroit-techno,0.706,0.971,4,-6.492,0,0.0481,0.00759,0.92,0.207,0.451,124.016,176129,4
214767,The Avalanches,If I Was A Folkstar,27Es1J9GNKf0pZLy3sdzjl,50,2016,alt-rock,0.669,0.917,10,-8.06,1,0.0471,0.575,0.801,0.0968,0.923,123.179,273253,4
424284,Holy Fuck,Deleters - Palms Trax Remix,0oqga82uitzPVW5TR8SKVx,40,2020,alt-rock,0.752,0.442,7,-8.512,0,0.0463,0.00127,0.842,0.0866,0.84,121.997,255858,4
130385,Twiddle,Bronze Fingers (Live),6MMudz65sxrw8QbduqJo4d,21,2014,funk,0.446,0.775,4,-10.864,1,0.0553,0.059,0.00123,0.256,0.915,108.602,413735,4
556805,Luisita Peixoto,Puebla,3Y4U0GPZScSt7hbMRv2sjL,31,2022,guitar,0.595,0.128,4,-14.855,1,0.09,0.977,0.893,0.107,0.257,140.302,180500,4
275816,Anita Baker,My Funny Valentine,6lFwruLUUriGXPuZc6FiN5,31,2017,funk,0.342,0.215,10,-14.082,0,0.0303,0.743,2.24e-05,0.117,0.19,138.087,306240,4
108261,Corporate Hearts,Sleeping With the Enemy 2: Still Sleepin' - Bonus Track,3LnAAeUYIg2xl0jBNNKJ1d,22,2014,acoustic,0.356,0.453,8,-7.809,1,0.0429,0.445,0.0,0.175,0.567,85.287,101053,4
298592,Maya Kristalinskaya,Знакомая песенка,4146PDBxu2D3lXvlkSfSlb,4,2017,romance,0.508,0.391,0,-7.151,1,0.0325,0.854,0.0,0.417,0.512,108.54,164075,4
515730,Coldplay,Let Somebody Go,4cGqn0E8JCSY9gQllQj4Mf,74,2021,pop,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,241595,4
319277,Tenacious D,scientists,2oD2u9pZOJuMIsyj1Om3om,27,2018,comedy,0.723,0.326,11,-15.166,1,0.929,0.441,0.0,0.376,0.695,117.001,77773,5
